"","id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","sqft_living15","sqft_lot15","split"
"1363",1363,2100000,4,1.75,3550,19865,2,0,0,3,9,3550,0,1962,2002,3000,19862,"validation"
"1364",1364,375000,3,1.75,1370,19550,1,0,0,3,7,1370,0,1978,2006,1430,17550,"validation"
"1365",1365,259000,3,2,1610,14046,2,0,0,3,7,1610,0,1933,1988,2410,9000,"validation"
"1366",1366,2500000,4,3.75,3480,14850,1,0,4,3,9,1870,1610,1951,2013,4780,18480,"validation"
"1367",1367,317000,4,2.5,2160,8049,2,0,0,3,9,2160,0,1988,0,2490,8995,"validation"
"1368",1368,1072500,3,2.25,2890,21480,2,0,4,3,8,1790,1100,1941,1989,2110,8107,"validation"
"1369",1369,440000,3,1.75,1950,19747,1,0,0,3,7,1150,800,1979,0,2560,9674,"validation"
"1370",1370,428000,2,1.75,1980,44550,2,0,1,5,7,1280,700,1977,0,1680,25343,"validation"
"1371",1371,246000,4,2,1400,7632,1.5,0,0,5,6,1400,0,1930,0,1400,7632,"validation"
"1372",1372,521000,3,2,1870,5455,1,0,0,5,7,1060,810,1926,0,1870,7435,"validation"
"1373",1373,311000,2,1.75,1180,55321,1,0,0,3,8,1180,0,1941,2004,1480,56192,"validation"
"1374",1374,1080000,3,2.75,3890,7216,2,0,1,3,8,3260,630,1967,2010,2490,9920,"validation"
"1375",1375,580000,3,1.75,1970,5100,1,0,0,3,7,1130,840,1908,1965,1250,4080,"validation"
"1376",1376,460000,5,4.5,3100,7260,2,0,0,3,8,3100,0,1963,2000,1650,7700,"validation"
"1377",1377,659000,2,1.75,1180,904,2,0,0,3,10,780,400,2014,0,1380,3610,"validation"
"1378",1378,900000,3,2.5,2260,9577,2,0,0,3,8,1700,560,1925,2004,1740,10240,"validation"
"1379",1379,629000,3,2,1510,4560,2,0,0,4,7,1510,0,1909,1995,1990,5000,"validation"
"1380",1380,1101000,3,1.5,2220,4830,2,0,3,3,9,1790,430,1928,2010,1670,4830,"validation"
"1381",1381,635000,5,3.5,4150,13232,2,0,0,3,11,4150,0,2006,0,3840,15121,"validation"
"1382",1382,733000,3,1.75,1740,3060,1,0,0,5,8,950,790,1930,2014,1800,3960,"validation"
"1383",1383,345000,5,2.5,3150,9134,1,0,0,4,8,1640,1510,1966,0,1990,9133,"validation"
"1384",1384,755000,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,2390,32057,"validation"
"1385",1385,308000,4,2.5,2020,7277,2,0,0,3,8,2020,0,1993,0,2820,7284,"validation"
"1386",1386,540000,4,2.5,1850,7850,2,0,0,3,8,1850,0,1985,0,1830,8140,"validation"
"1387",1387,250000,3,2.25,1960,7414,1,0,0,3,7,1490,470,1984,0,1580,8038,"validation"
"1388",1388,585000,2,1,1110,6000,1,0,0,3,7,1010,100,1951,0,1410,3500,"validation"
"1389",1389,588000,3,1.75,2310,7620,2,0,0,3,8,2310,0,1942,1988,2200,7672,"validation"
"1390",1390,899000,3,1,1480,6978,2,0,0,4,8,1480,0,1949,1985,2660,13062,"validation"
"1391",1391,425000,4,2,1330,9188,1.5,0,0,3,7,1330,0,1928,2004,1770,10419,"validation"
"1392",1392,200000,4,1.5,1780,8000,2,0,0,4,6,1080,700,1900,1996,1750,9147,"validation"
"1393",1393,299950,2,1.75,1460,10506,1,0,0,3,7,1460,0,1983,0,1460,8153,"validation"
"1394",1394,227000,3,1,1280,7198,1,0,0,5,6,1280,0,1916,1983,1260,7198,"validation"
"1395",1395,325000,3,2.5,2550,4240,2,0,0,3,7,2550,0,2006,0,2550,4240,"validation"
"1396",1396,526000,4,2.25,2970,54450,2,0,0,3,8,2970,0,1983,1998,2260,6465,"validation"
"1397",1397,260000,3,1.5,1270,20700,1,0,0,2,7,1150,120,1948,0,1990,15000,"validation"
"1398",1398,465000,4,2.5,2200,3141,2,0,0,3,7,2060,140,1994,0,1660,3175,"validation"
"1399",1399,347950,5,2.25,1700,13500,1.5,0,0,4,7,1700,0,1962,0,1810,14550,"validation"
"1400",1400,538900,5,3,3040,6604,2,0,0,3,9,3040,0,2005,0,1650,6825,"validation"
"1401",1401,1485000,6,2.75,4430,6440,2,0,3,3,10,2680,1750,1964,2015,3530,7314,"validation"
"1402",1402,375000,3,1,1310,8400,1,0,0,3,7,1310,0,1972,1989,1680,8000,"validation"
"1403",1403,550000,4,1,1660,34848,1,0,0,1,5,930,730,1933,0,2160,11467,"validation"
"1404",1404,599832,3,2.75,3230,5200,2,0,0,3,9,2680,550,2014,0,3100,4900,"validation"
"1405",1405,320600,3,2,1220,7620,1,0,0,3,6,720,500,1947,2014,1640,7620,"validation"
"1406",1406,972000,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,3980,12120,"validation"
"1407",1407,415000,3,1.5,1860,9003,1,0,0,3,7,1490,370,1955,0,2090,11574,"validation"
"1408",1408,244000,3,1.75,1460,4692,1,0,0,3,7,1460,0,1988,0,1600,4557,"validation"
"1409",1409,281000,3,1,1300,5782,1,0,0,4,6,1300,0,1959,0,1020,7200,"validation"
"1410",1410,346500,5,2.5,2020,8250,1,0,0,4,8,1430,590,1978,0,1680,8959,"validation"
"1411",1411,865000,3,1.75,2090,4725,2,0,0,3,7,1610,480,1947,2013,1280,4725,"validation"
"1412",1412,232000,3,1,840,6540,1,0,0,3,6,840,0,1970,2014,1010,6600,"validation"
"1413",1413,614000,5,2.5,3150,5150,2,0,0,5,8,1870,1280,1907,2004,1550,5150,"validation"
"1414",1414,299000,2,2.5,1400,1262,2,0,0,3,8,1160,240,2008,0,1060,1524,"validation"
"1415",1415,1100000,5,2.25,4320,7620,2,0,0,3,7,2880,1440,1973,2014,1880,7620,"validation"
"1416",1416,340000,3,1.75,1740,10800,1,0,0,3,7,1740,0,1959,0,1810,7735,"validation"
"1417",1417,600000,4,2.25,2760,5200,2,0,0,3,7,1790,970,1910,2003,1310,2059,"validation"
"1418",1418,1112750,5,3.5,3090,3600,2,0,0,3,9,2060,1030,2000,0,2240,3904,"validation"
"1419",1419,535610,3,1,1610,5100,1.5,0,0,5,7,1010,600,1901,0,1270,5100,"validation"
"1420",1420,360000,6,2,2210,9870,2,0,0,4,7,2210,0,1969,1995,1390,9912,"validation"
"1421",1421,1100000,4,3.25,3190,11774,2,1,4,3,8,2610,580,1956,1991,2240,8725,"validation"
"1422",1422,3600000,3,3.25,5020,12431,2,1,4,3,10,3420,1600,1941,2002,3680,12620,"validation"
"1423",1423,1500000,3,3,3110,9015,1,0,4,4,10,1590,1520,1980,0,3150,11447,"validation"
"1424",1424,453000,4,2.5,2502,8306,2,0,0,3,9,2502,0,2013,0,2597,6983,"validation"
"1425",1425,550000,4,3,4180,35169,2,0,0,3,11,4180,0,1986,1998,3010,35190,"validation"
"1426",1426,191000,3,1,840,5525,1,0,0,5,6,840,0,1969,0,920,5330,"validation"
"1427",1427,712500,4,2.75,2420,11201,1,0,1,3,8,1420,1000,1948,1999,3170,9385,"validation"
"1428",1428,396000,2,1.5,950,865,3,0,0,3,8,950,0,2006,0,1290,1189,"validation"
"1429",1429,310000,5,2.25,2600,9600,1,0,2,4,8,1810,790,1969,0,2070,9660,"validation"
"1430",1430,358800,4,2.5,2155,8140,2,0,0,3,8,2155,0,1996,0,2155,7245,"validation"
"1431",1431,607500,3,1.5,1800,4700,1,0,0,3,7,1200,600,1941,0,1580,4700,"validation"
"1432",1432,327000,2,1,1140,7435,1,0,0,3,7,1140,0,1952,1990,1320,9385,"validation"
"1433",1433,295000,4,2.5,1850,8198,2,0,0,3,7,1850,0,1993,0,1850,7924,"validation"
"1434",1434,905000,4,3.5,2970,14486,2,0,0,3,9,2340,630,1997,0,3680,14486,"validation"
"1435",1435,515000,3,2.5,1540,6100,1,0,0,3,6,770,770,1944,2014,1710,5950,"validation"
"1436",1436,452000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,1120,8242,"validation"
"1437",1437,500000,2,1,930,3200,1,0,0,3,7,930,0,1904,0,1690,3840,"validation"
"1438",1438,325000,4,2.5,1850,7324,2,0,0,3,8,1850,0,1997,0,2100,7329,"validation"
"1439",1439,925000,3,3.25,4110,20900,2,0,0,3,9,2630,1480,2002,0,2640,14700,"validation"
"1440",1440,184900,3,1,1040,10080,1,0,0,3,6,1040,0,1959,0,1000,8736,"validation"
"1441",1441,95000,2,1,960,7000,1,0,0,3,4,960,0,1918,0,1850,8120,"validation"
"1442",1442,605000,5,2.75,2910,13332,2,0,0,4,8,2910,0,1940,1991,1760,8900,"validation"
"1443",1443,696000,3,2.5,2300,3060,1.5,0,0,3,8,1510,790,1930,2002,1590,3264,"validation"
"1444",1444,236000,4,2.5,1630,3060,2,0,0,3,7,1630,0,2003,0,1270,4590,"validation"
"1445",1445,1365000,4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,4180,47443,"validation"
"1446",1446,835100,4,2.5,2380,12573,1,0,0,4,9,2380,0,1963,0,2900,10700,"validation"
"1447",1447,550000,4,2.5,2700,5150,2,0,0,3,9,2700,0,2007,0,3160,7620,"validation"
"1448",1448,500000,3,1,1370,3500,1.5,0,0,3,7,1370,0,1905,1985,1590,4500,"validation"
"1449",1449,352900,2,1.5,1240,1892,2,0,0,3,7,1240,0,2002,0,1220,1740,"validation"
"1450",1450,1035000,4,3.25,3450,11240,2,0,3,4,10,2430,1020,1960,2001,2412,19499,"validation"
"1451",1451,749950,4,2.5,3430,64441,2,0,0,3,8,3430,0,2013,0,3580,64441,"validation"
"1452",1452,253000,3,1,1400,9750,1,0,0,3,7,1400,0,1968,1998,1640,8050,"validation"
"1453",1453,516500,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,2250,4729,"validation"
"1454",1454,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,1910,7620,"validation"
"1455",1455,544900,3,2.5,1990,4936,2,0,0,3,8,1990,0,2004,0,2250,4815,"validation"
"1456",1456,685000,3,2.5,3450,8000,3,0,0,4,8,2970,480,1927,1975,1880,6135,"validation"
"1457",1457,215000,4,2.5,1847,8000,2,0,0,3,7,1847,0,2008,0,1847,8000,"validation"
"1458",1458,450000,3,2.25,2450,42180,1,0,0,4,7,2450,0,1978,2000,1440,42180,"validation"
"1459",1459,450000,4,1.5,1860,7808,1,0,0,3,7,1080,780,1953,0,1530,7884,"validation"
"1460",1460,738950,4,2.75,2260,12005,1,0,0,4,8,2260,0,1956,1989,1870,10800,"validation"
"1461",1461,99000,2,1,960,8236,1,0,0,2,6,960,0,1948,0,1260,8236,"validation"
"1462",1462,649000,3,2,1810,17006,2,1,4,3,8,1810,0,1913,1987,2180,24911,"validation"
"1463",1463,335000,3,2.25,1530,4580,2,0,0,3,7,1530,0,2011,0,2110,4094,"validation"
"1464",1464,770000,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,1350,1288,"validation"
"1465",1465,825000,4,3.5,3810,9792,2,0,0,3,9,3810,0,1938,2013,1950,9792,"validation"
"1466",1466,499000,4,2.5,2910,6479,2,0,0,3,7,2910,0,2006,0,2320,5178,"validation"
"1467",1467,625000,3,2.5,2330,3141,2,0,0,3,8,2330,0,2003,0,1980,5265,"validation"
"1468",1468,331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,0,2050,8103,"validation"
"1469",1469,586500,3,2.5,1780,1487,3,0,0,3,8,1600,180,2006,0,1780,1300,"validation"
"1470",1470,278000,3,1,1230,9440,1,0,0,3,7,1230,0,1978,0,1230,10296,"validation"
"1471",1471,835000,3,2.25,2520,6690,2,0,2,5,8,1700,820,1944,1990,1990,5792,"validation"
"1472",1472,682500,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,1550,8460,"validation"
"1473",1473,585000,3,2.5,2330,33750,2,0,0,3,9,2330,0,1983,2001,2270,35000,"validation"
"1474",1474,555000,3,1.75,2040,6000,1,0,0,5,7,1120,920,1958,0,1530,6250,"validation"
"1475",1475,335000,3,1.75,1510,9720,1,0,0,3,7,1510,0,1948,1976,1520,10037,"validation"
"1476",1476,808000,3,1.75,2590,32380,1,0,0,3,8,2590,0,1951,1994,2340,28456,"validation"
"1477",1477,790000,4,2.5,2560,12760,1,0,0,4,7,1760,800,1949,0,1760,6384,"validation"
"1478",1478,820000,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,1995,0,3810,35181,"validation"
"1479",1479,375000,4,2,1720,2410,1,0,0,3,7,970,750,1930,2006,1160,1404,"validation"
"1480",1480,421000,3,2.5,1930,4505,1,0,3,4,7,1440,490,1973,0,1550,4505,"validation"
"1481",1481,985000,3,1.75,1700,8534,1,0,0,4,7,1700,0,1953,0,2100,10443,"validation"
"1482",1482,332000,3,2.25,2270,8876,1,0,0,3,7,1380,890,1977,0,2150,7455,"validation"
"1483",1483,383000,4,2.5,1850,8310,1,0,0,3,7,1200,650,1962,0,1840,10080,"validation"
"1484",1484,452000,2,1.75,1660,11747,1,0,0,3,7,830,830,1981,0,1900,19850,"validation"
"1485",1485,827235,3,1.75,1740,8560,1,0,0,3,8,1500,240,1948,0,2240,5800,"validation"
"1486",1486,270000,3,2.25,2140,9990,1,0,0,4,8,2140,0,1962,0,2060,9990,"validation"
"1487",1487,465000,3,1.5,1280,4720,1,0,0,4,7,850,430,1941,0,1280,4720,"validation"
"1488",1488,375000,2,1,1230,1820,2,0,0,4,7,830,400,1948,0,1660,3056,"validation"
"1489",1489,1195000,5,3,3420,18129,2,0,0,3,9,2540,880,1952,2005,3750,16316,"validation"
"1490",1490,622500,3,2.5,2290,14374,2,0,0,3,8,2290,0,1983,2012,2290,33450,"validation"
"1491",1491,1800000,3,3.25,5290,224442,2,0,0,4,11,4540,750,1988,0,3750,84936,"validation"
"1492",1492,1697000,3,2,2600,6600,2,0,4,3,10,1930,670,1970,2014,2670,6270,"validation"
"1493",1493,1050000,3,2.25,2480,15022,1,0,4,3,9,1330,1150,1967,2003,2500,8178,"validation"
"1494",1494,362000,3,1.75,1120,9730,1,0,0,3,7,1120,0,1944,1989,2530,8717,"validation"
"1495",1495,345000,3,1.5,1390,13860,2,0,0,3,7,1390,0,1979,0,1390,11860,"validation"
"1496",1496,327000,4,1.75,1840,5100,1,0,0,4,5,1840,0,1933,0,2160,5400,"validation"
"1497",1497,435000,3,2,980,5000,1,0,0,3,6,980,0,1940,0,1970,3025,"validation"
"1498",1498,279950,5,1.75,2150,7171,1,0,0,4,7,1460,690,1970,0,1710,7300,"validation"
"1499",1499,248000,4,3,2163,5883,2,0,0,3,7,2163,0,2006,0,1700,10143,"validation"
"1500",1500,340000,3,2,1460,5715,1,0,0,3,7,1460,0,1957,2014,1400,5715,"validation"
"1501",1501,1200000,5,3.5,3900,4400,2,0,0,3,9,2650,1250,2014,0,1190,4400,"test"
"1502",1502,1702500,5,4.5,5190,23716,2,0,2,3,11,3390,1800,1987,2000,4460,22748,"test"
"1503",1503,359950,2,1,1240,7590,1,0,0,4,7,1040,200,1939,0,1190,5692,"test"
"1504",1504,420000,4,1.75,1940,11500,1,0,0,4,7,1090,850,1955,0,1700,8360,"test"
"1505",1505,679000,3,2.5,1780,4320,2,0,0,4,8,1780,0,1930,1986,1690,4952,"test"
"1506",1506,630000,4,2.5,3220,14463,2,0,0,3,8,3220,0,1978,0,2550,12109,"test"
"1507",1507,199900,5,1.75,1798,11232,1,0,0,3,7,1798,0,1967,0,1300,15582,"test"
"1508",1508,672600,3,2.25,1520,5750,2,0,0,3,8,1400,120,1908,2006,1420,5650,"test"
"1509",1509,770126,4,2.75,2390,9300,1,0,0,3,8,1430,960,1979,0,1910,9348,"test"
"1510",1510,650000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,1590,3840,"test"
"1511",1511,530000,3,2.25,2160,8114,1,0,0,3,8,1460,700,1960,0,2160,8000,"test"
"1512",1512,300000,3,1,1150,7314,1,0,0,3,7,1150,0,1960,0,1350,7350,"test"
"1513",1513,285000,2,1,1050,3088,1,0,0,3,7,1050,0,2005,0,1890,2772,"test"
"1514",1514,710000,4,2.5,2880,12349,2,0,0,3,10,2880,0,1996,0,3490,11539,"test"
"1515",1515,492450,3,1.75,1540,13002,1,0,0,2,8,1200,340,1984,0,1620,10098,"test"
"1516",1516,305000,4,2.5,2250,9091,1,0,0,3,7,1340,910,1982,0,1540,7802,"test"
"1517",1517,294000,3,3,1670,4120,1.5,0,0,3,7,1140,530,1929,2012,1010,4120,"test"
"1518",1518,470000,3,2.5,2070,8581,2,0,0,3,8,2070,0,1994,0,2440,7849,"test"
"1519",1519,535000,2,1,980,4120,1,0,0,3,7,830,150,1950,2014,1760,4120,"test"
"1520",1520,480000,3,1.75,2920,21375,1,0,0,3,8,1850,1070,1961,0,1540,8482,"test"
"1521",1521,872500,4,2,1990,6000,1,0,0,3,9,1260,730,1956,2015,1770,6000,"test"
"1522",1522,525000,4,1.75,2120,7725,1,0,0,3,8,1220,900,1965,0,2160,7725,"test"
"1523",1523,709000,4,1,1680,4087,1.5,0,0,3,7,1680,0,1911,0,1740,3745,"test"
"1524",1524,245000,3,1.5,1550,9126,1,0,0,5,7,1550,0,1957,0,1450,9282,"test"
"1525",1525,489950,3,2.25,1590,926,3,0,0,3,8,1590,0,2014,0,1640,1321,"test"
"1526",1526,550000,3,2.5,2080,7749,2,0,0,3,8,2080,0,1988,0,2210,7471,"test"
"1527",1527,606000,3,1,1500,3920,1,0,0,3,7,1000,500,1947,0,1640,4017,"test"
"1528",1528,509000,4,2,1630,1724,1.5,0,0,3,6,1030,600,1915,1970,1780,3810,"test"
"1529",1529,620000,3,2.5,2440,10363,2,0,0,3,9,2440,0,1988,0,2500,10728,"test"
"1530",1530,347000,4,2.5,2770,9751,2,0,0,3,8,2770,0,1989,0,2370,6950,"test"
"1531",1531,240000,3,2,1553,6550,1,0,0,3,7,1553,0,1900,2001,1010,10546,"test"
"1532",1532,781500,4,2.5,3440,6332,2,0,0,3,10,3440,0,2001,0,3310,6528,"test"
"1533",1533,182000,3,1,1160,18055,1,0,0,2,5,1160,0,1950,0,1340,10324,"test"
"1534",1534,482000,4,2.25,2240,8322,2,0,0,3,8,2240,0,1979,0,2240,6448,"test"
"1535",1535,211000,4,1,2100,9200,1,0,0,3,7,1050,1050,1959,0,1540,10033,"test"
"1536",1536,335000,3,2,1490,8847,1,0,0,4,7,1490,0,1967,0,1640,7572,"test"
"1537",1537,215000,3,1,880,7648,1,0,2,4,6,880,0,1940,0,1020,7566,"test"
"1538",1538,260000,3,1.75,2170,10018,1,0,0,4,7,1630,540,1978,0,2049,15263,"test"
"1539",1539,667000,3,2.75,2216,31215,1,0,0,3,9,2216,0,1968,2005,2216,30048,"test"
"1540",1540,290000,3,1.5,1950,15954,1,0,0,4,8,1950,0,1959,0,1940,12667,"test"
"1541",1541,600000,3,1.75,2930,19876,1,0,0,3,9,2030,900,1993,0,2740,11499,"test"
"1542",1542,305450,3,2.5,1600,3573,2,0,0,3,7,1600,0,2013,0,1500,11089,"test"
"1543",1543,269950,3,1.75,1400,7735,1,0,0,4,7,1400,0,1989,0,1530,7754,"test"
"1544",1544,430000,3,2.5,2000,35438,2,0,0,3,7,2000,0,1968,2005,2000,51836,"test"
"1545",1545,550000,4,2.5,2810,7549,2,0,0,3,9,2810,0,1992,0,2750,7642,"test"
"1546",1546,785950,4,3,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,1640,4560,"test"
"1547",1547,688000,4,3,3000,4000,1.5,0,3,3,8,1970,1030,1913,2014,1900,4000,"test"
"1548",1548,2400000,4,3.25,4140,20734,1,0,1,3,10,3300,840,1977,2005,4020,20008,"test"
"1549",1549,1180000,4,3,2570,4000,2,0,0,3,8,1750,820,1909,2014,1970,4000,"test"
"1550",1550,442000,5,3,2560,5445,1.5,0,0,4,7,1760,800,1927,0,1080,5445,"test"
"1551",1551,731100,3,2.5,2060,8778,1,0,0,3,8,1160,900,1953,2010,1990,7560,"test"
"1552",1552,750000,5,3,2230,8560,1,0,0,3,8,1150,1080,1960,2014,2040,8560,"test"
"1553",1553,491000,3,2,1660,5070,2,0,3,3,8,1660,0,1950,1990,2440,6664,"test"
"1554",1554,340000,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,2030,10978,"test"
"1555",1555,711800,4,2.25,2410,16650,1,0,0,4,8,2410,0,1965,0,2720,11141,"test"
"1556",1556,705000,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,1690,5625,"test"
"1557",1557,820000,2,2.5,2210,4440,2,0,0,4,8,1440,770,1931,0,1560,4920,"test"
"1558",1558,299980,4,1.5,1580,10230,1,0,0,3,6,790,790,1945,2008,1130,6955,"test"
"1559",1559,870000,4,4.25,3010,4887,2,0,3,4,10,1940,1070,1951,1996,2540,9375,"test"
"1560",1560,408000,2,1,810,7440,1,0,0,5,6,810,0,1948,0,830,7500,"test"
"1561",1561,820000,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,1940,1984,1720,5336,"test"
"1562",1562,695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,0,2600,6344,"test"
"1563",1563,225000,3,2,2030,24829,1,0,0,4,7,1220,810,1979,0,1980,15204,"test"
"1564",1564,210000,2,1,900,5000,1,0,0,5,6,900,0,1930,1990,1150,5000,"test"
"1565",1565,515000,3,1.75,1190,4500,1,0,0,3,6,1190,0,1922,2012,1820,4500,"test"
"1566",1566,502000,6,2.5,2890,8122,1,0,0,3,8,1630,1260,1977,0,2730,9915,"test"
"1567",1567,295000,2,1,1170,10621,1,0,0,3,7,1170,0,1963,0,1340,9832,"test"
"1568",1568,286950,4,2.5,2080,9846,1,0,0,3,7,1240,840,1984,0,1890,7977,"test"
"1569",1569,500000,2,1,1010,3885,1.5,0,0,4,7,1010,0,1906,1990,1770,4200,"test"
"1570",1570,160134,3,1.5,1190,10116,1,0,0,3,7,1190,0,1968,0,1190,9905,"test"
"1571",1571,495000,3,1.5,1580,1228,3,0,0,3,8,1580,0,2014,0,1580,3605,"test"
"1572",1572,390000,4,1.75,2700,7875,1.5,0,0,4,8,2700,0,1968,0,2220,7875,"test"
"1573",1573,340000,3,1,1840,8100,1,0,0,4,7,920,920,1953,0,1250,8100,"test"
"1574",1574,1450000,4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,3060,11275,"test"
"1575",1575,329950,4,1,2050,7590,1,0,0,3,7,1280,770,1957,0,2050,7800,"test"
"1576",1576,520000,2,1.5,1840,3825,1,0,0,3,8,1040,800,1928,0,1290,5100,"test"
"1577",1577,514000,3,1.75,1620,5000,1,0,0,3,7,920,700,1954,0,1610,5000,"test"
"1578",1578,295000,3,1,830,3386,1,0,0,3,6,830,0,1942,1989,1300,3844,"test"
"1579",1579,1115500,4,3.5,2830,4000,1.5,0,0,3,7,1840,990,1919,2014,2340,4000,"test"
"1580",1580,1900000,6,4,3020,13237,2,1,4,3,8,2840,180,1942,1983,3680,12620,"test"
"1581",1581,335000,3,1.75,1730,15003,1,0,0,3,7,1150,580,1980,0,1900,15483,"test"
"1582",1582,870000,5,4,3400,5000,2,0,0,3,8,2320,1080,1900,2013,1910,5000,"test"
"1583",1583,825000,4,2.75,2220,11925,1,0,0,3,7,1560,660,1953,1985,2500,11377,"test"
"1584",1584,1046250,2,3,2330,3600,2,0,0,5,10,1870,460,1927,1979,2950,7200,"test"
"1585",1585,712000,4,2.5,2730,4385,2,0,0,3,8,2730,0,2001,0,2670,4644,"test"
"1586",1586,399500,4,1.5,1660,6617,1,0,0,5,7,1660,0,1947,0,950,7440,"test"
"1587",1587,1815000,5,3,3880,13000,2,0,0,3,10,3880,0,1972,2003,3470,13701,"test"
"1588",1588,515000,3,2.5,2130,219978,2,0,0,3,8,2130,0,1986,0,3340,217800,"test"
"1589",1589,1550000,2,2.25,2950,15593,1,0,0,4,8,1560,1390,1942,1986,2060,19855,"test"
"1590",1590,1037000,5,3.75,4570,10194,2,0,0,3,11,4570,0,2006,0,2040,7560,"test"
"1591",1591,364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,0,2090,6996,"test"
"1592",1592,203700,2,1,770,2500,1,0,0,3,6,770,0,1913,1960,1500,8286,"test"
"1593",1593,525000,2,1.5,1480,43645,1,0,0,3,8,1480,0,1974,2006,1600,34326,"test"
"1594",1594,355000,3,1.75,1120,7740,1,0,0,4,6,860,260,1948,0,1240,7740,"test"
"1595",1595,490000,3,1.5,990,1343,2,0,0,3,8,840,150,2007,0,1350,2521,"test"
"1596",1596,518000,4,2.25,2640,34870,1,0,0,3,8,1770,870,1977,0,2500,35580,"test"
"1597",1597,508500,4,1.5,1800,6750,1.5,0,0,4,7,1800,0,1950,0,1420,5900,"test"
"1598",1598,425000,5,2.75,2110,5120,2,0,0,3,7,1870,240,1947,1983,1580,5120,"test"
"1599",1599,440000,2,1,1190,3400,1,0,0,4,7,990,200,1917,0,1180,4000,"test"
"1600",1600,510000,2,2.25,1470,1101,2,0,0,3,8,1340,130,2005,0,1470,1582,"test"
"1601",1601,850000,5,2.5,2800,11325,1,0,0,4,8,1400,1400,1970,0,2510,13700,"test"
"1602",1602,920000,5,3,2230,4400,2,0,0,3,7,1730,500,1913,0,1280,1800,"test"
"1603",1603,900000,4,3.5,3070,4440,2,0,0,3,9,2030,1040,1922,2007,1780,4800,"test"
"1604",1604,259500,3,1.75,1650,12349,1,0,0,3,7,1650,0,1957,0,1470,10763,"test"
"1605",1605,540000,3,2.5,1720,11656,2,0,0,3,8,1720,0,1987,1999,1890,10336,"test"
"1606",1606,600000,2,1,1040,3600,1,0,0,4,7,1040,0,1919,1980,2250,4800,"test"
"1607",1607,173250,3,2,1210,9097,1,0,0,4,7,1210,0,1954,0,1360,10125,"test"
"1608",1608,238000,2,1,750,6480,1,0,0,3,6,750,0,1943,0,1050,6390,"test"
"1609",1609,698000,4,3.5,3630,5670,2,0,0,3,10,3630,0,1970,2008,1620,5400,"test"
"1610",1610,713400,3,2.25,1810,9845,1,0,0,4,8,1810,0,1959,1991,1900,10083,"test"
"1611",1611,796000,4,3.25,2110,3000,2,0,0,3,8,2110,0,2001,0,1780,4000,"test"
"1612",1612,588000,4,2.5,3060,7710,2,0,0,3,9,3060,0,2009,0,3040,7840,"test"
"1613",1613,121800,2,1,940,8384,1,0,0,3,5,940,0,1947,0,1290,8384,"test"
"1614",1614,280000,4,2.25,1834,7460,2,0,0,3,8,1834,0,2012,0,1979,9008,"test"
"1615",1615,775000,4,2,3140,10875,1,0,1,3,7,1940,1200,1939,1969,3300,10080,"test"
"1616",1616,595000,4,2,3090,87120,1,0,0,4,7,1590,1500,1974,0,2560,88426,"test"
"1617",1617,600000,2,1.75,1550,7764,1,1,4,4,8,1550,0,1965,1986,1690,11620,"test"
"1618",1618,520000,3,2.75,1700,3264,1,0,0,3,7,1060,640,1919,0,1880,4080,"test"
"1619",1619,445000,3,1.75,1120,4000,1,0,0,4,7,870,250,1916,0,1470,4000,"test"
"1620",1620,239900,4,2.25,1860,7000,1,0,0,3,8,1120,740,1979,0,1990,8937,"test"
"1621",1621,489000,3,2,1510,3000,1,0,0,4,7,910,600,1972,0,1620,4000,"test"
"1622",1622,549900,4,3,2830,213879,2,0,0,4,8,2830,0,1987,0,2250,213008,"test"
"1623",1623,1600000,5,3.5,4050,20925,2,0,3,3,10,3020,1030,1973,2005,3880,18321,"test"
"1624",1624,1655000,4,3.5,3080,4815,2,0,3,3,10,2300,780,1937,2009,2910,5350,"test"
"1625",1625,369950,4,2.5,2050,4502,2,0,0,3,7,2050,0,2005,0,2480,4504,"test"
"1626",1626,577500,2,2.5,2330,3000,2,0,3,3,8,2330,0,1915,1994,1760,4000,"test"
